Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
13fc5de6b9a41fc3e48833f1d7cf5ab4,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
13fd278d39ad2e6edffb050cb33b4d16,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1457501b73306c180e0680d8ef9786fe,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1498467bbfa9de0177e0483b0ac29695,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
150b1a0694427afa68c172b2ac385e04,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1516a693f0f8ffe3ea83b2fd07544baa,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1533120f3cd188499ccc45c66011924c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
168c8108ac1307e7fdcb7956a310ebc9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1723ad0af3ef714b337c1b7093acae23,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1785340ac3c8adf936a8e8fb23daf052,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
183869be8c2b0c1af8a27dc2a09459fb,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
184e54e286ec05cf8e30c3a3b2b6f13c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
18ed7fc9f25da959193a1cff498e1aae,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
19358765058a154b0eb953e183ef6dba,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
19434c5e9547d378692d2530c71fd3ca,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1982de330c14ac7785d82559e658cc4b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1b6a6645320b09d3b1c5803329084d5f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1c0d12c7abebc866d51fa06cb9ddfb65,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1d189a5f91b6c233b01ffafa3a52e389,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1dc1caa8bfb122d982b7937fc9f77dde,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1e4a70a58645170e6d939d2ad6966bd6,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1ef519e54bc034e1086d4e80b216725a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1f21664c84d40246757aeae97c57ed6b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1f5573cc3a183cb211199d35a92c4579,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1f70c8cc075e057047c95f5f1f665c50,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1f8be279fd86dd7c0d741537666feca9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1fa31ceb47d1a3ef9e63e0afc9a3102f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
1ffecf61c6729225076813197068534a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
20573b6dda6fbd46d93f2d0669e074e0,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
20b0e7554272614c31d24abdbffbc7a0,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
20bfb325857eb4649031ead66ba55db9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
20c35697416bd64a633e8b375fd59bbc,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2204144848255cbff669150706357e87,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
229c7aa5fc4bf429d889e8702ccd72c7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
22c02ebbbb46557a06c214923511b994,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
22ee97eb23b74125d9f29870e0e7264b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
24185966a07bfb0d24bd32f8e03b5ee7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2557566dd3f3712701f9d384ec4ed362,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2572dcee3ddd4782b763e545026715df,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2591460ea13109ba78f7ccc713b9d47e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
25d10861c0eb2420c82434b98a59ccaa,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2680c7228311e18bbbdf6a4965e7a415,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2730b8aeca3381d22740569b7421c883,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2812afed1effa3b4c36f80b54228682c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
282938d28ae2a92995d9140a34ced04e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
28a8a6b45acf975d8863840a34b13cdf,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2922fa486a5f5bc44a78e3e3d04a7819,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2b29940ee4ff8695b4552e1ea8bea74e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2b7255ba6ef35c815bdfe72b2abe08da,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2b88636ee53f2ccd97e9adc95fad3063,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2bd5eaa175db07d3bedf4d4efe858609,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2c1596ac2f6d283b177c28dd4d6446d8,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2c508a687d75067547865215bda4f156,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2caf4ab63a70b85805ab05714adade18,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2d4bc432e475f460167003fe3e4cb018,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2d605448fff157b0c4bb8f02364d2d64,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2db1079bb3e85b2bedf106a699dfb2a8,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2e42a2aa8c753c9d9579fe818b2eedfb,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2e47a31a3a759672d73e42ed79207288,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2e9eb53f8ec77f8f50a4399dec0f6d21,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
2fac7866681843ac6ca887ed0be36051,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3030704aae5d5598d52bf46a3345f2ec,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
303ad96a9ed59c99c4edaf1a8ddb325c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
30470524394c27fa6323a5a40a9570fc,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
30eee799b767f437fc47c8850f976f32,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
315006236682d1ac245a6c197e20cd02,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3204860d7c650784c14ac64dea43d751,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
32a2c56a39da1c51e083435aa1ca408e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
32a7babe4e4bd100295a7c9e099e57ef,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
32f940ee8f5cb5096a660452aac267f2,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
33f6f3c078f41639f111a0f6226cd2e1,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3401769d31b4af08aa57cd8fedde741c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
34967eb2c5091d0dc6db27e7a03d688f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3561351bc9ac4c0ff4ccb141a0b6e663,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
36775b3488785506908eba10f17c8226,Unassigned,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
37262b6a0c1b3174ce704caa017d4ba6,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3743e777a5f4df385a828f3b4221fcb5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
375e9af5f62c030672b9f2f9efbfb097,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
377bc1f4a52581b527553585e857e707,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
385b7596f7232cab8a25669bbe9ff7b9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
389481fc05427206e2a6dcf9ac9e2429,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3910a6f795505630254949adbfd189c6,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3933edb79067e4e05934e47c26d71fd5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
393c76f19669afbdb628cb7b4cf560ad,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
394dffb1dc3fc2079ca12026846809a7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3a3a7746c626eb4c9abd880d02768f97,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3aa035ccd14d82b7b40d5525a0b0535f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3af9241853c964982eb898c2e6c479f2,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3b0ca5c75836295cbf53e7570280e93c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3b0ee7890837d0ca3d03384d966a11ea,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3b56982a831899084769ee66ed6a2b19,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3c2243f205989ddd67d633b32874ad09,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3cd8a7f4803021097c16829da50f2922,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3cecb65976a4cade82e3c178a9d5fb8a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3d4166cc13d49381b23e4f4b116843c9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3daf7ba712a43f00cf3648d3c55b489c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3e0a1f67c26c83fc87888f362d3d0628,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3e24d176b33278b7e3bec4b358bf9d52,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3e3702374ce7e62caca6e2dca5b41227,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3e63bdf77dc8a6941cae7d487e3e9ff3,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3eb2e0103bb4908dcc1b3060ff1d3b0b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
3f186b3c7e747b2d0434af6e50724fbe,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
400e35954ac8121bfedba0ae0e615e8f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
413e56c99dc6ce1a994a2ac688243186,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
41b07befe90b9bd954c067d5edc0a4da,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4367a678dd791f4c2c5743df51f73ea8,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
437afd5ecfc08eacc73775d8ce1063a7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
44393da3bac0fa0a2a46b2126e64ab9a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4532568db36613d0ca9e40c93804a571,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
453d508062a176812c9a311c91f58280,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
45aabf27645b35af3fba7ec22d7a5216,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
45d0defa921c1d05d88ad5118a95edc5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
45fc697c135404095670730932307ff5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
460d55c2aecd331d5d18496fe1bf4fbe,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
46931009df7bdc5bd32cd2278cd5376b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
486b241b652ddc6f8d5e561d59a56312,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
49002f46ef18d9ac7f3037f4f68ae88f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4953a65e6ec70d9831b982a49541cda1,Unassigned,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4a6731fcda381b32101685993951b136,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4a97a36090f14e1f2be1f0e7d3b88a86,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4aa7c6a1f4fa5a48f10207834f7cfcdb,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4c0547feddc86ed225050d9965487b4f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4c161cb0f34ad708f4200bc1476c185c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4ca67f86bd50754b73be4802cfed5d04,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4cb9a3e4c1a8315eb8f4e49ecb550947,Unassigned,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4cf2dd55e130c1b1396252addfb66706,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4d38076d7d506472f1deffab6da28f2a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4d3fe8f7e739a41811f5f39277c43d9b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4d7e3fbb97c10368670fbd3a82004955,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4dab59d811bfc62536dc89c11530c388,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4dd66626974eb1581e96e7f551120a9a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4e38b7bc18b9f2c9ee7df18447b7a2fb,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4e51ace3040977034634b8a4fce7e691,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4f2807221313128be376dc3b43002fdf,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4f701bf50affe7abeb9ee9095b0e0039,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
4fb2c94a26c6590a2af609e324441a20,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5044909cd6c62ea1c592414b93727acc,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5052d976f56b1c10a67a103ab3aee11f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
511102f60063c41689b9b43a527707e6,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
518dcf530a0b2ec5fd463df2bd3f03ea,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5269850cb1a8465b8f96ad2e0ed9a349,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
52e4dd36d9e830307060971f538a7685,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
52ef5528d9a860d2615dbea61f654f62,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
52f7c6da277e78f815f06e04c805d029,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
54a74906b41e2ad60df6c62c89657982,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
55fd61d1816aaaa5601c875f08e01faf,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
56673a4225f4b3ea5ccc686b65c97b90,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
57c386d9ad9343e85004dc6f5d54e2d0,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
57cb47abbd9fa83345abe8aaf6a5897c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
57e45b674cf0664576923dd3f71f2358,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
583ef574a8f3fd7599c9f2c43dc72f3c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5851117f6013e4569ea08cd1f8f8ce7b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5871b0935fa10ebed4b39da580d46572,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5890405f3ed54d7df3d2f2af6f7271a4,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
58ba81f7d071c43ba6639bc2c2149e2f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
58ed5b4dbf198c8fb86a377f1e9be1e5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
596e5219f61d859ca0fb961c81aff2db,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5a59ba3366b4d779d129b3185ecbc61c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5af1cc5c25aa1c2093444749eba9eaab,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5b50e17781513658d991800534a42787,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5b7e9abff8b445f7e10af4c3be2d317f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5ba793a5c51d92ab1dae22818bb3a57a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5c3a6d35646bf0ba4151b337dac645a4,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5db04449dd640aa40a9b69fa0f7a5124,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5e012567be5f805b8ac24d30b5b368e6,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5f013454e5c0c4be171cfc2c66630654,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
5fbccf9bf32576387b395ca8732ea4ca,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6002e94aa6108015b82bcfb8d9951253,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
60344c5ab2248ca1ed438c9b4c0afd42,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
615413f096b27d315afc79905e18743a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
617a7ea7525fd2f3e85b0628c51b8f3f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
63593c3389a10dc42aef47c502d5cae2,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
649c7bb00327bb9fe9777878cdb7e79b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
64fa86e28c8aa57f4c97deefc7d49707,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6567fb00ae0445229a65b71cc56b28a4,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
66e85a9c4cff1739be2fb2b2ae677b00,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
675a7bdec5b35165885b3675526dfdf5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
67995402d7b7f4138087ba1c1fc4fa86,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
67e24c58e8d0e13d0b626f0ee21e1b11,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
67ed057e286cc40f1eda718fe900c658,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6848c05e03edc9c467a2222bfd696a28,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
68a4f71319cba7e53d9d3283ca51d89c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
68e7fa294da1a9f5a5392366e5999534,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
69b11073059cce8feb44a6cc09ed8425,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6a0c60f4d5df7cf381cc5fac3c68d82e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6a64982fcbc38e622b2c076f250f4443,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6b7d1146da5140c99162db9501b42bd0,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6bd2bd2cac7dcf38d9053a574845e5d0,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6cba2c57f9b6a114a8c8552508bba6ae,Unassigned,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6cf1c6b83a8ba65d4969e5dbc4a8d5d7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6d790bd9369bdac2574da98a76b1d996,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6dc5c23b8c82052e60c6b00697da52c9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6e3732f915295630f0dfd1cce35e46ed,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6e3c23a4ea8766ec6a6275722bfc0914,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6e921e299916288570d492e8b7f1bc5e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6eeb2e1837638cc5665afc01384df90d,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6f103425c4e1c62b2deaef654e012331,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
6fe8efcf5e5c928e4122c0bedbaa4abf,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7027212f3d1afedbbcb5807fa09b2a6c,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
702a7edf2efcfa7d76dacc744da4f8c6,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7092e5840261e904b448e15b595aa4fc,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
72ca65958ffcf23bb657a6344008c8d5,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
73b139ef4ca0a4e3bdf57bb8a6c7c2e9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
73b89b4e562dacf3efed8b4561f90cc7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
73cd3891d87176280b6277026e8d7aff,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
73f4641b49561b1e94f45cfbc8e62974,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
75543495b4de4ba7ad36ea18cd2ce658,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
75a9a094670c4a335c1bac7984c0bf11,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7770d5249b94f2bbb95982e8708a9bb1,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
77e8dec5d26bb681692e2a66a565417d,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
780b980e757e30967695f6b672eb0400,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
784b52024951b45338d8dcc756e13230,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7a7b8428d5ccea50a95ade6a11ed3d41,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7b399563b93e0782277e8b8cd433c9d9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7b7982e843484086d898db45371d0917,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7c6eabcfaff9d9b511b60f5aafc69fc9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7d4dc8862a13b1be5ef327366fc6bb7a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7e97d4c84ed6451924ca32e35dbe2349,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
7f09d93dbfbb18bca5447fc4fb11453e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
813d8a7d5859ca5a86a44af49d2f365f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
81a12c76be79d52e55a41af342a1b218,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
81acdd0482628c2cad59dae2f4c77fa9,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
822543c439005722eb90de86f546d694,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
82488e27420a39740a98159703ae6d2e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
828d4e038d18c0234882fcbc3c18d554,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8342385e39df9053f4273f6a9f5a32e3,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
84d1a56a862d55fefec7dce91b9ca2e4,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
85ec7b99097e6cbb17764ebe5bb5358f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
870bf7f9a9104496f846837b9f80e53d,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8868e07c206c8406b7821e04168f1a83,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
886c45bbe252b4166e80d0a720982360,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
893175a37e3657ec4a1e3bc7c6478ce2,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8b91babda47e3e44026c0d42648f214e,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8cd4a27f20eec5e5803d4911e13f3d6d,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8cee2f9ce86126168d67e0ecc153d21f,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8d5e355169ab92ba12803a5633d6dd3b,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8d6662a7a1287c30148e2631cedbd961,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8d674325fe254bd7e06bd6c549127828,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8da7e5c4a83a5364ea8dbb6833723eb7,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8e5b0e4b7383b86602280e438984d851,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8ea2dfed8efed107faa5056adf1128af,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8ea72eaf9dedde154076da530aef7c10,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8ea990d40314a4336870c60d9791a546,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8eb13a96cf35d92acece1d40682c022d,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
8eb78aae0ae3f37fb3abb3bfe435021a,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified
